datetime,Global_active_power,Sub_metering_1,Sub_metering_2,Sub_metering_3,tempC,humidity,windspeedKmph,weekday,time
2009-04-30 20:00:00,1.0921333,0.0,0.033,0.09,9,90,1,0,21
2009-04-30 21:00:00,1.4772667,0.0,0.0,0.039,8,91,2,0,22
2009-04-30 22:00:00,3.0745,0.0,0.023,0.855,8,91,2,0,23
2009-04-30 23:00:00,2.1232,0.0,0.01,1.174,8,91,3,0,0
2009-05-01 00:00:00,1.4047333,0.0,0.007999999,1.113,8,91,4,0,1
2009-05-01 01:00:00,1.4004,0.0,0.024999999,1.1110001,8,91,5,0,2
2009-05-01 02:00:00,1.4649667,0.0,0.0,1.177,8,91,7,0,3
2009-05-01 03:00:00,1.354,0.0,0.031999998,1.063,9,88,8,0,4
2009-05-01 04:00:00,0.33123332,0.0,0.0,0.040999997,10,86,8,0,5
2009-05-01 05:00:00,1.5524,0.0,0.033,0.848,11,83,9,0,6
2009-05-01 06:00:00,1.1707333,0.0,0.0,0.224,13,77,9,0,7
2009-05-01 07:00:00,0.75776666,0.0,0.031999998,0.093,15,71,9,0,8
2009-05-01 08:00:00,0.859,0.0,0.0,0.37800002,17,65,9,0,9
2009-05-01 09:00:00,1.4891334,0.0,0.022,1.155,18,59,8,0,10
2009-05-01 10:00:00,0.88876665,0.0,0.011,0.532,19,53,7,0,11
2009-05-01 11:00:00,0.63186663,0.0,0.092999995,0.039,20,47,6,0,12
2009-05-01 12:00:00,1.1035,0.0,0.296,0.088,20,48,7,0,13
2009-05-01 13:00:00,0.684,0.0,0.042999998,0.040999997,20,49,9,0,14
2009-05-01 14:00:00,0.4791,0.0,0.035,0.096,20,51,10,0,15
2009-05-01 15:00:00,1.0329666,0.0,0.23099999,0.335,19,58,10,0,16
2009-05-01 16:00:00,1.8699,0.0,0.089,1.1570001,18,65,11,0,17
2009-05-01 17:00:00,1.1231999,0.0,0.0,0.70500004,17,72,11,0,18
2009-05-01 18:00:00,0.71753335,0.0,0.033999998,0.096,15,76,13,0,19
2009-05-01 19:00:00,0.50226665,0.0,0.0,0.04,13,79,15,0,20
2009-05-01 20:00:00,1.1478666,0.394,0.033999998,0.099,12,83,17,0,21
2009-05-01 21:00:00,1.9122667,0.157,0.0,1.066,10,83,13,0,22
2009-05-01 22:00:00,1.0233,0.516,0.033999998,0.172,9,84,9,0,23
2009-05-01 23:00:00,0.31246665,0.0,0.0,0.04,8,85,4,1,0
2009-05-02 00:00:00,0.36996666,0.0,0.033,0.06,8,88,5,1,1
2009-05-02 01:00:00,0.36083332,0.0,0.0,0.077,8,91,5,1,2
2009-05-02 02:00:00,0.34213334,0.0,0.025999999,0.042,8,94,6,1,3
2009-05-02 03:00:00,0.39086667,0.0,0.0069999998,0.096,8,92,5,1,4
2009-05-02 04:00:00,0.32526666,0.0,0.015,0.04,8,90,5,1,5
2009-05-02 05:00:00,0.6018,0.0,0.018,0.312,9,89,5,1,6
2009-05-02 06:00:00,0.81263334,0.0,0.0009999999,0.409,10,85,5,1,7
2009-05-02 07:00:00,1.2243333,0.0,0.031,0.699,12,82,6,1,8
2009-05-02 08:00:00,1.7249,0.0,0.0,1.0860001,14,78,6,1,9
2009-05-02 09:00:00,1.5988,0.0,0.033,1.172,15,75,7,1,10
2009-05-02 10:00:00,1.5260333,0.0,0.0,1.095,16,71,8,1,11
2009-05-02 11:00:00,1.5207,0.359,0.033,0.521,18,68,8,1,12
2009-05-02 12:00:00,1.5104667,0.058,0.0,1.085,18,69,9,1,13
2009-05-02 13:00:00,1.4943334,0.0,0.033,0.845,18,69,9,1,14
2009-05-02 14:00:00,0.9025,0.254,0.0,0.04,18,70,10,1,15
2009-05-02 15:00:00,0.8336667,0.249,0.033999998,0.083000004,17,73,8,1,16
2009-05-02 16:00:00,1.0456667,0.51,0.0,0.053,17,76,7,1,17
2009-05-02 17:00:00,1.1483,0.0,0.031999998,0.656,17,79,5,1,18
2009-05-02 18:00:00,0.44626665,0.0,0.0009999999,0.095,15,84,6,1,19
2009-05-02 19:00:00,0.39463332,0.0,0.024999999,0.040999997,13,90,6,1,20
2009-05-02 20:00:00,0.6137667,0.0,0.009,0.094000004,12,95,6,1,21
2009-05-02 21:00:00,1.1865333,0.0,0.018,0.04,11,96,7,1,22
2009-05-02 22:00:00,2.2051666,0.0,0.015,1.079,10,96,8,1,23
2009-05-02 23:00:00,0.6522667,0.0,0.01,0.04,9,97,9,1,0
2009-05-03 00:00:00,0.37123334,0.0,0.023,0.091,8,97,9,1,1
2009-05-03 01:00:00,0.3102,0.0,0.0019999999,0.040999997,8,97,8,1,2
2009-05-03 02:00:00,0.40306666,0.0,0.031,0.096,7,97,7,1,3
2009-05-03 03:00:00,0.2901,0.0,0.0,0.04,7,94,7,1,4
2009-05-03 04:00:00,0.3695,0.0,0.033,0.053,8,92,6,1,5
2009-05-03 05:00:00,0.3383,0.0,0.0,0.085,8,89,6,1,6
2009-05-03 06:00:00,0.3417,0.0,0.033,0.040999997,10,81,7,1,7
2009-05-03 07:00:00,1.0893667,0.0,0.0,0.705,11,73,8,1,8
2009-05-03 08:00:00,1.0766667,0.719,0.033,0.039,13,65,9,1,9
2009-05-03 09:00:00,1.2457666,0.0,0.0,0.86300004,14,63,8,1,10
2009-05-03 10:00:00,1.6178666,0.0,0.031999998,1.0960001,16,61,8,1,11
2009-05-03 11:00:00,2.6576,1.076,0.0,1.12,17,59,7,1,12
2009-05-03 12:00:00,1.4816667,0.315,0.031,0.04,16,62,9,1,13
2009-05-03 13:00:00,0.5520667,0.0,0.0019999999,0.093,15,65,11,1,14
2009-05-03 14:00:00,0.60933334,0.0,0.021,0.040999997,15,67,13,1,15
2009-05-03 15:00:00,0.60123336,0.0,0.012999999,0.094000004,14,68,11,1,16
2009-05-03 16:00:00,1.0289667,0.0,0.398,0.040999997,14,69,10,1,17
2009-05-03 17:00:00,0.51453334,0.0,0.0139999995,0.04,13,69,8,1,18
2009-05-03 18:00:00,1.3630333,0.0,0.012999999,0.603,12,71,10,1,19
2009-05-03 19:00:00,0.7539667,0.0,0.022,0.092,11,73,12,1,20
2009-05-03 20:00:00,4.2653,0.497,1.069,0.917,10,74,14,1,21
2009-05-03 21:00:00,3.1061666,0.397,0.741,0.224,9,80,11,1,22
2009-05-03 22:00:00,1.6029,0.20300001,0.048,0.73,7,86,8,1,23
2009-05-03 23:00:00,0.8241,0.0,0.033999998,0.040999997,6,91,5,0,0
2009-05-04 00:00:00,0.96423334,0.0,0.02,0.04,6,93,6,0,1
2009-05-04 01:00:00,0.9137667,0.0,0.033999998,0.096,6,95,7,0,2
2009-05-04 02:00:00,0.93736666,0.0,0.015999999,0.04,5,96,8,0,3
2009-05-04 03:00:00,0.88526666,0.0,0.038,0.039,6,94,7,0,4
2009-05-04 04:00:00,0.9277667,0.0,0.0069999998,0.094000004,7,91,7,0,5
2009-05-04 05:00:00,0.81486666,0.0,0.033,0.04,7,88,7,0,6
2009-05-04 06:00:00,1.2602667,0.0,0.0,0.236,9,79,7,0,7
2009-05-04 07:00:00,2.3579333,0.0,0.033999998,1.146,11,70,7,0,8
2009-05-04 08:00:00,1.5611,0.0,0.0,1.1570001,13,61,8,0,9
2009-05-04 09:00:00,1.4597666,0.0,0.031999998,1.137,14,56,9,0,10
2009-05-04 10:00:00,1.4333333,0.0,0.0,1.163,15,51,10,0,11
2009-05-04 11:00:00,1.4296334,0.0,0.033,1.116,16,46,11,0,12
2009-05-04 12:00:00,1.3778,0.0,0.0,1.109,16,46,13,0,13
2009-05-04 13:00:00,1.3517333,0.0,0.033,1.04,15,46,14,0,14
2009-05-04 14:00:00,0.31126666,0.0,0.0,0.040999997,15,46,16,0,15
2009-05-04 15:00:00,0.3409,0.0,0.024,0.04,14,52,14,0,16
2009-05-04 16:00:00,0.38343334,0.0,0.009,0.091,12,58,11,0,17
2009-05-04 17:00:00,0.44983333,0.0,0.012999999,0.040999997,10,65,9,0,18
2009-05-04 18:00:00,0.8375,0.0,0.019,0.089,10,67,9,0,19
2009-05-04 19:00:00,0.65246665,0.0,0.0039999997,0.04,10,70,8,0,20
2009-05-04 20:00:00,1.9763333,0.451,0.029,0.68200004,9,73,8,0,21
2009-05-04 21:00:00,2.7685,0.069,0.0,1.139,8,77,9,0,22
2009-05-04 22:00:00,1.9589334,0.487,0.033,0.666,8,81,10,0,23
2009-05-04 23:00:00,0.44403332,0.0,0.0,0.092,7,85,11,0,0
2009-05-05 00:00:00,0.35996667,0.0,0.033999998,0.040999997,7,86,11,0,1
2009-05-05 01:00:00,0.38026667,0.0,0.0,0.093,7,88,12,0,2
2009-05-05 02:00:00,0.3398,0.0,0.031999998,0.04,7,89,12,0,3
2009-05-05 03:00:00,0.31363332,0.0,0.0,0.04,7,90,13,0,4
2009-05-05 04:00:00,0.3798,0.0,0.033,0.09,7,92,13,0,5
2009-05-05 05:00:00,0.32006666,0.0,0.0,0.04,8,93,14,0,6
2009-05-05 06:00:00,0.91543335,0.0,0.023,0.588,9,91,14,0,7
2009-05-05 07:00:00,2.1467,0.0,0.01,1.0860001,10,90,14,0,8
2009-05-05 08:00:00,1.7337,0.0,0.01,1.156,11,88,14,0,9
2009-05-05 09:00:00,1.8774667,0.0,0.23099999,1.156,12,85,13,0,10
2009-05-05 10:00:00,1.5013666,0.0,0.015999999,1.089,13,81,13,0,11
2009-05-05 11:00:00,1.5069333,0.0,0.033999998,1.1290001,14,77,13,0,12
2009-05-05 12:00:00,1.5439,0.0,0.0,1.084,15,76,14,0,13
2009-05-05 13:00:00,2.8680334,0.0,1.493,0.924,15,75,15,0,14
2009-05-05 14:00:00,2.0573332,0.0,1.565,0.039,15,74,16,0,15
2009-05-05 15:00:00,0.5573,0.0,0.092,0.04,15,75,14,0,16
2009-05-05 16:00:00,0.47433335,0.0,0.064,0.094000004,15,76,12,0,17
2009-05-05 17:00:00,0.41926667,0.0,0.019,0.04,15,77,10,0,18
2009-05-05 18:00:00,0.79726666,0.0,0.211,0.088,14,83,12,0,19
2009-05-05 19:00:00,1.9743333,0.0,1.568,0.039,13,88,14,0,20
2009-05-05 20:00:00,1.1945,0.198,0.069,0.091,12,93,16,0,21
2009-05-05 21:00:00,2.7112,0.336,0.0,0.934,11,93,15,0,22
2009-05-05 22:00:00,1.9349333,0.515,0.035,0.20400001,11,93,14,0,23
2009-05-05 23:00:00,0.55036664,0.0,0.0,0.040999997,11,93,13,0,0
2009-05-06 00:00:00,0.462,0.0,0.035,0.093,11,90,14,0,1
2009-05-06 01:00:00,0.3419,0.0,0.0,0.04,10,87,14,0,2
2009-05-06 02:00:00,0.4426,0.0,0.033999998,0.093,10,84,15,0,3
2009-05-06 03:00:00,0.3538,0.0,0.0,0.04,10,85,14,0,4
2009-05-06 04:00:00,0.41726667,0.0,0.033999998,0.091,9,85,14,0,5
2009-05-06 05:00:00,0.36206666,0.0,0.0,0.039,9,86,14,0,6
2009-05-06 06:00:00,0.9346667,0.0,0.031999998,0.55300003,10,84,15,0,7
2009-05-06 07:00:00,1.9164333,0.0,0.0,1.098,10,82,16,0,8
2009-05-06 08:00:00,1.4660666,0.0,0.033999998,1.121,11,80,17,0,9
2009-05-06 09:00:00,1.4511,0.0,0.0,1.149,12,76,15,0,10
2009-05-06 10:00:00,1.4559,0.0,0.033,1.144,14,72,14,0,11
2009-05-06 11:00:00,1.4848334,0.0,0.0,1.113,15,68,12,0,12
2009-05-06 12:00:00,1.1846334,0.0,0.026999999,0.764,16,67,12,0,13
2009-05-06 13:00:00,0.6272,0.0,0.006,0.094000004,17,65,12,0,14
2009-05-06 14:00:00,0.7248667,0.0,0.201,0.039,18,64,11,0,15
2009-05-06 15:00:00,0.63783336,0.0,0.055999998,0.093,17,68,10,0,16
2009-05-06 16:00:00,0.43273333,0.0,0.012,0.039,17,72,8,0,17
2009-05-06 17:00:00,0.545,0.0,0.022,0.095,16,76,7,0,18
2009-05-06 18:00:00,1.3384334,0.0,0.765,0.04,15,82,7,0,19
2009-05-06 19:00:00,1.2773666,0.0,0.395,0.042999998,13,88,7,0,20
2009-05-06 20:00:00,0.6197,0.012999999,0.046,0.087,11,95,7,0,21
2009-05-06 21:00:00,2.3328667,0.487,0.03,0.786,11,95,5,0,22
2009-05-06 22:00:00,1.3130333,0.538,0.007999999,0.363,10,96,3,0,23
2009-05-06 23:00:00,0.37606665,0.0,0.026999999,0.040999997,9,96,1,0,0
2009-05-07 00:00:00,0.39293334,0.0,0.003,0.09,9,96,3,0,1
2009-05-07 01:00:00,0.33833334,0.0,0.03,0.039,8,96,4,0,2
2009-05-07 02:00:00,0.34903333,0.0,0.0,0.09,8,95,6,0,3
2009-05-07 03:00:00,0.35676667,0.0,0.033,0.04,9,93,7,0,4
2009-05-07 04:00:00,0.34763333,0.0,0.0,0.091,10,90,8,0,5
2009-05-07 05:00:00,0.3484,0.0,0.033,0.039,12,88,9,0,6
2009-05-07 06:00:00,0.76306665,0.0,0.0,0.447,14,79,8,0,7
2009-05-07 07:00:00,1.693,0.0,0.033,1.102,16,71,7,0,8
2009-05-07 08:00:00,1.4599,0.0,0.0,1.1520001,18,63,6,0,9
2009-05-07 09:00:00,1.4223334,0.0,0.033,1.0860001,19,60,7,0,10
2009-05-07 10:00:00,1.1442,0.0,0.0,0.866,21,57,7,0,11
2009-05-07 11:00:00,0.3734,0.0,0.033999998,0.039,22,54,7,0,12
2009-05-07 12:00:00,0.36946666,0.0,0.0,0.093,22,54,8,0,13
2009-05-07 13:00:00,0.3607,0.0,0.027999999,0.04,23,54,9,0,14
2009-05-07 14:00:00,0.33296666,0.0,0.006,0.039,23,54,10,0,15
2009-05-07 15:00:00,0.38956666,0.0,0.021,0.093,22,63,9,0,16
2009-05-07 16:00:00,0.36963332,0.0,0.0139999995,0.04,21,71,8,0,17
2009-05-07 17:00:00,0.4561,0.0,0.012999999,0.095,20,80,8,0,18
2009-05-07 18:00:00,1.1188,0.0,0.022,0.526,19,85,8,0,19
2009-05-07 19:00:00,1.1869333,0.0,0.006,0.813,18,90,9,0,20
2009-05-07 20:00:00,0.53746665,0.0,0.029,0.094000004,16,95,9,0,21
2009-05-07 21:00:00,0.5463,0.0,0.0,0.04,15,95,11,0,22
2009-05-07 22:00:00,0.751,0.0,0.036,0.091,14,96,12,0,23
2009-05-07 23:00:00,1.4695333,0.0,0.0,0.947,13,97,14,0,0
2009-05-08 00:00:00,0.3434,0.0,0.035,0.040999997,12,97,12,0,1
2009-05-08 01:00:00,0.36726665,0.0,0.0,0.094000004,11,97,11,0,2
2009-05-08 02:00:00,0.359,0.0,0.035,0.04,10,98,9,0,3
2009-05-08 03:00:00,0.47123334,0.0,0.0,0.094000004,10,97,10,0,4
2009-05-08 04:00:00,0.3704,0.0,0.033999998,0.04,11,97,10,0,5
2009-05-08 05:00:00,0.37806666,0.0,0.0,0.096,11,96,11,0,6
2009-05-08 06:00:00,0.35203335,0.0,0.035,0.04,11,93,13,0,7
2009-05-08 07:00:00,0.8465667,0.0,0.0,0.165,12,90,14,0,8
2009-05-08 08:00:00,1.3146666,0.0,0.033,0.87100005,12,88,15,0,9
2009-05-08 09:00:00,1.7735333,0.0,0.192,1.158,14,78,17,0,10
2009-05-08 10:00:00,1.5727333,0.0,0.061,1.154,15,68,18,0,11
2009-05-08 11:00:00,1.0975,0.0,0.0,0.221,17,59,19,0,12
2009-05-08 12:00:00,1.8385667,0.0,0.036,0.097,16,61,18,0,13
2009-05-08 13:00:00,1.4799334,0.024,0.0,0.874,16,63,18,0,14
2009-05-08 14:00:00,2.323,0.489,0.031999998,1.175,15,65,18,0,15
2009-05-08 15:00:00,2.3411,0.505,0.21599999,1.112,15,65,16,0,16
2009-05-08 16:00:00,1.6147,0.0,0.027999999,1.1570001,15,64,13,0,17
2009-05-08 17:00:00,1.6079667,0.0,0.0069999998,1.139,15,64,11,0,18
2009-05-08 18:00:00,2.9731333,1.2,0.025999999,1.131,13,70,10,0,19
2009-05-08 19:00:00,1.6407,0.007999999,0.009,1.084,11,76,9,0,20
2009-05-08 20:00:00,1.6824666,0.0,0.021,1.146,9,83,7,0,21
2009-05-08 21:00:00,1.9616333,0.0,0.0139999995,1.0730001,8,84,7,0,22
2009-05-08 22:00:00,1.6284,0.0,0.015,1.168,7,86,6,0,23
2009-05-08 23:00:00,0.6146,0.0,0.019,0.256,6,88,6,1,0
2009-05-09 00:00:00,0.42763335,0.0,0.01,0.094000004,6,89,7,1,1
2009-05-09 01:00:00,0.39966667,0.0,0.024,0.040999997,6,89,8,1,2
2009-05-09 02:00:00,0.42426667,0.0,0.0019999999,0.098000005,6,90,9,1,3
2009-05-09 03:00:00,0.40416667,0.0,0.031999998,0.040999997,7,89,7,1,4
2009-05-09 04:00:00,0.42796665,0.0,0.0,0.096,8,87,6,1,5
2009-05-09 05:00:00,0.3922,0.0,0.033999998,0.040999997,9,86,4,1,6
2009-05-09 06:00:00,0.43166667,0.0,0.0,0.093,9,89,5,1,7
2009-05-09 07:00:00,1.8678,0.0,0.033,1.063,10,92,6,1,8
2009-05-09 08:00:00,1.6328334,0.0,0.0,1.1470001,11,95,7,1,9
2009-05-09 09:00:00,1.6765,0.0,0.033999998,1.169,11,95,5,1,10
2009-05-09 10:00:00,0.9985333,0.0,0.0,0.659,11,96,3,1,11
2009-05-09 11:00:00,1.4562334,0.77099997,0.035,0.101,11,97,1,1,12
2009-05-09 12:00:00,1.2790667,0.354,0.0,0.41300002,13,93,2,1,13
2009-05-09 13:00:00,1.336,0.443,0.033999998,0.306,14,89,4,1,14
2009-05-09 14:00:00,1.0099666,0.522,0.0,0.04,16,86,5,1,15
2009-05-09 15:00:00,0.5671,0.0,0.033,0.098000005,16,86,5,1,16
2009-05-09 16:00:00,0.9612,0.0,0.0019999999,0.039,16,87,5,1,17
2009-05-09 17:00:00,0.9377667,0.0,0.025999999,0.09,16,88,5,1,18
2009-05-09 18:00:00,0.48693332,0.0,0.007999999,0.04,15,91,6,1,19
2009-05-09 19:00:00,0.66193336,0.0,0.02,0.227,13,93,7,1,20
2009-05-09 20:00:00,0.98676664,0.0,0.015,0.477,11,96,7,1,21
2009-05-09 21:00:00,1.1690667,0.0,0.012999999,0.096,11,96,6,1,22
2009-05-09 22:00:00,0.6480333,0.0,0.021,0.039,10,97,4,1,23
2009-05-09 23:00:00,0.43923333,0.0,0.006,0.097,10,98,2,1,0
2009-05-10 00:00:00,1.0627667,0.0,0.027999999,0.656,9,98,4,1,1
2009-05-10 01:00:00,0.42583334,0.0,0.0,0.107,9,98,6,1,2
2009-05-10 02:00:00,0.41053334,0.0,0.033999998,0.04,9,98,8,1,3
2009-05-10 03:00:00,0.35583332,0.0,0.0,0.040999997,10,97,9,1,4
2009-05-10 04:00:00,0.4539,0.0,0.033,0.094000004,10,96,10,1,5
2009-05-10 05:00:00,0.36376667,0.0,0.0,0.04,11,95,11,1,6
2009-05-10 06:00:00,0.45556667,0.0,0.035,0.093,13,87,13,1,7
2009-05-10 07:00:00,0.5277333,0.0,0.0,0.039,15,80,15,1,8
2009-05-10 08:00:00,0.92513335,0.0,0.196,0.273,16,73,16,1,9
2009-05-10 09:00:00,1.7125666,0.0,0.109,1.089,18,70,14,1,10
2009-05-10 10:00:00,0.8294,0.003,0.063,0.393,19,66,12,1,11
2009-05-10 11:00:00,0.5404,0.033,0.0,0.04,20,63,10,1,12
2009-05-10 12:00:00,1.7259,1.215,0.035,0.093,20,67,11,1,13
2009-05-10 13:00:00,1.3785666,0.38799998,0.0,0.441,20,71,12,1,14
2009-05-10 14:00:00,1.4499667,0.016999999,0.333,0.718,19,74,13,1,15
2009-05-10 15:00:00,1.8807,0.471,0.234,0.758,19,81,12,1,16
2009-05-10 16:00:00,3.7205667,0.514,2.636,0.098000005,18,87,10,1,17
2009-05-10 17:00:00,1.7341334,0.0,1.107,0.04,17,94,9,1,18
2009-05-10 18:00:00,2.2635667,0.0,0.137,1.108,16,95,8,1,19
2009-05-10 19:00:00,3.6363332,0.677,1.53,0.532,15,97,8,1,20
2009-05-10 20:00:00,1.6456333,0.025999999,0.055999998,0.391,14,98,8,1,21
2009-05-10 21:00:00,3.3535333,0.436,0.041,1.1370001,14,98,6,1,22
2009-05-10 22:00:00,1.5139999,0.52,0.036,0.374,14,98,4,1,23
2009-05-10 23:00:00,0.42113334,0.0,0.027999999,0.098000005,13,98,2,0,0
2009-05-11 00:00:00,0.39663333,0.0,0.029,0.082,13,98,2,0,1
2009-05-11 01:00:00,0.38646668,0.0,0.031999998,0.053,12,98,3,0,2
2009-05-11 02:00:00,0.38556665,0.0,0.024999999,0.093,12,99,3,0,3
2009-05-11 03:00:00,0.35443333,0.0,0.024999999,0.04,12,98,6,0,4
2009-05-11 04:00:00,0.4006,0.0,0.011,0.095,13,97,9,0,5
2009-05-11 05:00:00,0.5687,0.0,0.025999999,0.275,13,97,12,0,6
2009-05-11 06:00:00,1.3859667,0.0,0.01,0.674,13,96,13,0,7
2009-05-11 07:00:00,1.9092,0.0,0.027999999,1.155,13,96,14,0,8
2009-05-11 08:00:00,1.5109334,0.0,0.012999999,1.159,14,95,14,0,9
2009-05-11 09:00:00,1.4347334,0.0,0.021,1.102,14,93,14,0,10
2009-05-11 10:00:00,1.4305,0.0,0.015,1.148,15,91,13,0,11
2009-05-11 11:00:00,1.0195333,0.0,0.021,0.70500004,15,89,13,0,12
2009-05-11 12:00:00,0.38403332,0.0,0.0139999995,0.093,16,86,15,0,13
2009-05-11 13:00:00,0.33503333,0.0,0.02,0.039,16,83,17,0,14
2009-05-11 14:00:00,0.39796665,0.0,0.015999999,0.092,16,81,19,0,15
2009-05-11 15:00:00,0.32463333,0.0,0.018,0.039,16,81,19,0,16
2009-05-11 16:00:00,0.4001,0.0,0.018,0.095,16,81,20,0,17
2009-05-11 17:00:00,0.38163334,0.0,0.015999999,0.04,16,81,20,0,18
2009-05-11 18:00:00,0.66496664,0.0,0.02,0.092,15,80,20,0,19
2009-05-11 19:00:00,1.7266333,0.0,0.0139999995,0.338,15,80,21,0,20
2009-05-11 20:00:00,2.3970335,0.0,0.022,1.15,14,79,22,0,21
2009-05-11 21:00:00,3.1672,0.023,0.011,1.087,14,81,21,0,22
2009-05-11 22:00:00,2.6828666,0.496,0.024,1.15,13,83,20,0,23
2009-05-11 23:00:00,1.2409,0.516,0.007999999,0.213,13,84,19,0,0
2009-05-12 00:00:00,0.4676,0.0,0.027999999,0.093,13,88,19,0,1
2009-05-12 01:00:00,0.37596667,0.0,0.0039999997,0.04,12,92,19,0,2
2009-05-12 02:00:00,0.47756666,0.0,0.031999998,0.098000005,12,96,19,0,3
2009-05-12 03:00:00,0.37416667,0.0,0.0,0.04,12,96,18,0,4
2009-05-12 04:00:00,0.4646,0.0,0.035,0.091,12,97,16,0,5
2009-05-12 05:00:00,0.7783,0.0,0.0,0.312,12,97,14,0,6
2009-05-12 06:00:00,2.4533334,0.0,0.036,1.155,13,96,10,0,7
2009-05-12 07:00:00,2.3328,0.0,0.0,1.146,14,95,6,0,8
2009-05-12 08:00:00,1.5997334,0.0,0.036,1.14,15,94,3,0,9
2009-05-12 09:00:00,1.4152334,0.0,0.0,1.092,16,89,5,0,10
2009-05-12 10:00:00,1.5336,0.0,0.035,1.1420001,17,84,7,0,11
2009-05-12 11:00:00,1.4114,0.0,0.0,1.077,19,79,9,0,12
2009-05-12 12:00:00,1.5248667,0.0,0.037,1.1570001,20,75,8,0,13
2009-05-12 13:00:00,0.61966664,0.0,0.0,0.267,21,70,7,0,14
2009-05-12 14:00:00,0.4552,0.0,0.035,0.089,22,66,5,0,15
2009-05-12 15:00:00,0.3771,0.0,0.0,0.04,21,72,7,0,16
2009-05-12 16:00:00,0.4705,0.0,0.036,0.092,21,78,8,0,17
2009-05-12 17:00:00,0.42086667,0.0,0.0,0.04,20,84,9,0,18
2009-05-12 18:00:00,0.5119333,0.0,0.036,0.093,18,88,9,0,19
2009-05-12 19:00:00,0.8451,0.0,0.0,0.281,16,91,9,0,20
2009-05-12 20:00:00,2.2192,0.0,0.524,0.954,14,95,8,0,21
2009-05-12 21:00:00,1.4382666,0.0,0.013,0.039,13,96,8,0,22
2009-05-12 22:00:00,1.8736666,0.0,0.451,0.09,13,96,8,0,23
2009-05-12 23:00:00,2.6586,0.0,1.375,0.767,13,97,8,0,0
2009-05-13 00:00:00,0.5110667,0.0,0.077,0.09,13,97,7,0,1
2009-05-13 01:00:00,0.43823335,0.0,0.01,0.094000004,13,97,6,0,2
2009-05-13 02:00:00,0.41596666,0.0,0.049,0.039,13,98,6,0,3
2009-05-13 03:00:00,0.4277,0.0,0.009,0.096,14,96,5,0,4
2009-05-13 04:00:00,0.42716667,0.0,0.048,0.04,14,95,4,0,5
2009-05-13 05:00:00,0.42316666,0.0,0.01,0.094000004,15,94,3,0,6
2009-05-13 06:00:00,0.4031,0.0,0.047,0.039,17,89,3,0,7
2009-05-13 07:00:00,1.0148,0.0,0.0,0.447,18,85,2,0,8
2009-05-13 08:00:00,1.8349667,0.0,0.036,1.141,19,81,2,0,9
2009-05-13 09:00:00,1.6656333,0.0,0.0,1.14,21,75,2,0,10
2009-05-13 10:00:00,1.7254333,0.0,0.036,1.075,22,69,3,0,11
2009-05-13 11:00:00,1.5031333,0.0,0.0,1.135,23,64,3,0,12
2009-05-13 12:00:00,0.66443336,0.0,0.036,0.317,23,67,3,0,13
2009-05-13 13:00:00,0.41963333,0.0,0.0,0.097,22,69,3,0,14
2009-05-13 14:00:00,0.41713333,0.0,0.037,0.039,22,72,4,0,15
2009-05-13 15:00:00,0.40583333,0.0,0.0,0.093,22,77,6,0,16
2009-05-13 16:00:00,0.44083333,0.0,0.037,0.089,21,82,8,0,17
2009-05-13 17:00:00,0.3800333,0.0,0.0,0.04,21,87,10,0,18
2009-05-13 18:00:00,0.45983332,0.0,0.036,0.098000005,19,90,9,0,19
2009-05-13 19:00:00,0.7288667,0.0,0.0,0.339,17,93,7,0,20
2009-05-13 20:00:00,1.0173334,0.0,0.039,0.352,15,95,5,0,21
2009-05-13 21:00:00,2.3869,0.882,0.0009999999,0.097,15,96,6,0,22
2009-05-13 22:00:00,1.8566333,0.537,0.036,0.04,15,96,7,0,23
2009-05-13 23:00:00,0.80546665,0.0,0.009,0.096,15,96,8,0,0
2009-05-14 00:00:00,0.88026667,0.0,0.027999999,0.57600003,14,96,6,0,1
2009-05-14 01:00:00,0.44476667,0.0,0.009,0.18,13,96,4,0,2
2009-05-14 02:00:00,0.38263333,0.0,0.026999999,0.094000004,12,96,3,0,3
2009-05-14 03:00:00,0.31333333,0.0,0.009,0.04,12,96,3,0,4
2009-05-14 04:00:00,0.36753333,0.0,0.026999999,0.095,13,95,4,0,5
2009-05-14 05:00:00,0.3112,0.0,0.007999999,0.039,14,95,4,0,6
2009-05-14 06:00:00,1.1377333,0.0,0.027999999,0.67300004,14,94,5,0,7
2009-05-14 07:00:00,1.4606667,0.0,0.005,1.012,15,93,6,0,8
2009-05-14 08:00:00,1.5868666,0.0,0.03,1.1320001,16,92,7,0,9
2009-05-14 09:00:00,1.3943666,0.0,0.0019999999,1.093,17,90,6,0,10
2009-05-14 10:00:00,1.8354,0.0,0.033999998,1.1370001,17,88,4,0,11
2009-05-14 11:00:00,0.919,0.0,0.0,0.246,18,86,3,0,12
2009-05-14 12:00:00,0.5495,0.0,0.036,0.091,17,89,5,0,13
2009-05-14 13:00:00,0.28366667,0.0,0.0,0.04,17,91,6,0,14
2009-05-14 14:00:00,0.38073334,0.0,0.036,0.088,16,94,7,0,15
2009-05-14 15:00:00,0.30143332,0.0,0.0,0.04,16,94,6,0,16
2009-05-14 16:00:00,0.3659,0.0,0.037,0.092,16,95,6,0,17
2009-05-14 17:00:00,0.29333332,0.0,0.0,0.04,16,95,5,0,18
